Date,Time,slev_m
17/05/2019,16:00,1.864
17/05/2019,17:00,1.366
17/05/2019,18:00,1.252
17/05/2019,19:00,1.579
17/05/2019,20:00,2.28
17/05/2019,21:00,3.177
17/05/2019,22:00,4.043
17/05/2019,23:00,4.653
18/05/2019,0:00,4.837
18/05/2019,1:00,4.53
18/05/2019,2:00,3.791
18/05/2019,3:00,2.785
18/05/2019,4:00,1.735
18/05/2019,5:00,0.873
18/05/2019,6:00,0.392
18/05/2019,7:00,0.393
18/05/2019,8:00,0.858
18/05/2019,9:00,1.663
18/05/2019,10:00,2.611
18/05/2019,11:00,3.475
18/05/2019,12:00,4.041
18/05/2019,13:00,4.17
18/05/2019,14:00,3.859
18/05/2019,15:00,3.228
18/05/2019,16:00,2.469
18/05/2019,17:00,1.794
18/05/2019,18:00,1.395
18/05/2019,19:00,1.406
18/05/2019,20:00,1.851
18/05/2019,21:00,2.623
18/05/2019,22:00,3.522
18/05/2019,23:00,4.313
19/05/2019,0:00,4.787
19/05/2019,1:00,4.803
19/05/2019,2:00,4.334
19/05/2019,3:00,3.478
19/05/2019,4:00,2.421
19/05/2019,5:00,1.393
19/05/2019,6:00,0.615
19/05/2019,7:00,0.258
19/05/2019,8:00,0.393
19/05/2019,9:00,0.971
19/05/2019,10:00,1.844
19/05/2019,11:00,2.801
19/05/2019,12:00,3.612
19/05/2019,13:00,4.078
19/05/2019,14:00,4.1
19/05/2019,15:00,3.712
19/05/2019,16:00,3.059
19/05/2019,17:00,2.342
19/05/2019,18:00,1.76
19/05/2019,19:00,1.486
19/05/2019,20:00,1.623
19/05/2019,21:00,2.156
19/05/2019,22:00,2.947
19/05/2019,23:00,3.785
20/05/2019,0:00,4.448
20/05/2019,1:00,4.756
20/05/2019,2:00,4.608
20/05/2019,3:00,4.016
20/05/2019,4:00,3.103
20/05/2019,5:00,2.066
20/05/2019,6:00,1.126
20/05/2019,7:00,0.482
20/05/2019,8:00,0.272
20/05/2019,9:00,0.534
20/05/2019,10:00,1.191
20/05/2019,11:00,2.078
20/05/2019,12:00,2.981
20/05/2019,13:00,3.686
20/05/2019,14:00,4.026
20/05/2019,15:00,3.944
20/05/2019,16:00,3.508
20/05/2019,17:00,2.879
20/05/2019,18:00,2.245
20/05/2019,19:00,1.785
20/05/2019,20:00,1.642
20/05/2019,21:00,1.882
20/05/2019,22:00,2.455
20/05/2019,23:00,3.206
21/05/2019,0:00,3.93
21/05/2019,1:00,4.435
21/05/2019,2:00,4.576
21/05/2019,3:00,4.294
21/05/2019,4:00,3.631
21/05/2019,5:00,2.726
21/05/2019,6:00,1.772
21/05/2019,7:00,0.968
21/05/2019,8:00,0.482
21/05/2019,9:00,0.416
21/05/2019,10:00,0.776
21/05/2019,11:00,1.463
21/05/2019,12:00,2.307
21/05/2019,13:00,3.108
21/05/2019,14:00,3.676
21/05/2019,15:00,3.89
21/05/2019,16:00,3.73
21/05/2019,17:00,3.291
21/05/2019,18:00,2.728
21/05/2019,19:00,2.207
21/05/2019,20:00,1.876
21/05/2019,21:00,1.844
21/05/2019,22:00,2.146
21/05/2019,23:00,2.707
22/05/2019,0:00,3.369
22/05/2019,1:00,3.949
22/05/2019,2:00,4.29
22/05/2019,3:00,4.289
22/05/2019,4:00,3.919
22/05/2019,5:00,3.243
22/05/2019,6:00,2.403
22/05/2019,7:00,1.576
22/05/2019,8:00,0.93
22/05/2019,9:00,0.599
22/05/2019,10:00,0.652
22/05/2019,11:00,1.066
22/05/2019,12:00,1.733
22/05/2019,13:00,2.489
22/05/2019,14:00,3.158
22/05/2019,15:00,3.59
22/05/2019,16:00,3.702
22/05/2019,17:00,3.507
22/05/2019,18:00,3.106
22/05/2019,19:00,2.636
22/05/2019,20:00,2.232
22/05/2019,21:00,2.011
22/05/2019,22:00,2.056
22/05/2019,23:00,2.372
23/05/2019,0:00,2.877
23/05/2019,1:00,3.421
23/05/2019,2:00,3.853
23/05/2019,3:00,4.054
23/05/2019,4:00,3.952
23/05/2019,5:00,3.546
23/05/2019,6:00,2.907
23/05/2019,7:00,2.171
23/05/2019,8:00,1.489
23/05/2019,9:00,0.999
23/05/2019,10:00,0.799
23/05/2019,11:00,0.93
23/05/2019,12:00,1.354
23/05/2019,13:00,1.96
23/05/2019,14:00,2.605
23/05/2019,15:00,3.144
23/05/2019,16:00,3.463
23/05/2019,17:00,3.513
23/05/2019,18:00,3.323
23/05/2019,19:00,2.985
23/05/2019,20:00,2.61
23/05/2019,21:00,2.303
23/05/2019,22:00,2.156
23/05/2019,23:00,2.231
24/05/2019,0:00,2.522
24/05/2019,1:00,2.943
24/05/2019,2:00,3.367
24/05/2019,3:00,3.673
24/05/2019,4:00,3.774
24/05/2019,5:00,3.623
24/05/2019,6:00,3.227
24/05/2019,7:00,2.662
24/05/2019,8:00,2.045
24/05/2019,9:00,1.504
24/05/2019,10:00,1.144
24/05/2019,11:00,1.037
24/05/2019,12:00,1.205
24/05/2019,13:00,1.603
24/05/2019,14:00,2.13
24/05/2019,15:00,2.667
24/05/2019,16:00,3.1
24/05/2019,17:00,3.346
24/05/2019,18:00,3.373
24/05/2019,19:00,3.213
24/05/2019,20:00,2.938
24/05/2019,21:00,2.633
24/05/2019,22:00,2.383
24/05/2019,23:00,2.265
25/05/2019,0:00,2.332
25/05/2019,1:00,2.573
25/05/2019,2:00,2.908
25/05/2019,3:00,3.232
25/05/2019,4:00,3.453
25/05/2019,5:00,3.504
25/05/2019,6:00,3.349
25/05/2019,7:00,2.998
25/05/2019,8:00,2.52
25/05/2019,9:00,2.018
25/05/2019,10:00,1.591
25/05/2019,11:00,1.324
25/05/2019,12:00,1.27
25/05/2019,13:00,1.443
25/05/2019,14:00,1.799
25/05/2019,15:00,2.255
25/05/2019,16:00,2.711
25/05/2019,17:00,3.079
25/05/2019,18:00,3.29
25/05/2019,19:00,3.318
25/05/2019,20:00,3.186
25/05/2019,21:00,2.947
25/05/2019,22:00,2.67
25/05/2019,23:00,2.428
26/05/2019,0:00,2.3
26/05/2019,1:00,2.335
26/05/2019,2:00,2.522
26/05/2019,3:00,2.792
26/05/2019,4:00,3.056
26/05/2019,5:00,3.241
26/05/2019,6:00,3.289
26/05/2019,7:00,3.163
26/05/2019,8:00,2.871
26/05/2019,9:00,2.474
26/05/2019,10:00,2.058
26/05/2019,11:00,1.709
26/05/2019,12:00,1.495
26/05/2019,13:00,1.464
26/05/2019,14:00,1.628
26/05/2019,15:00,1.952
26/05/2019,16:00,2.365
26/05/2019,17:00,2.783
26/05/2019,18:00,3.124
26/05/2019,19:00,3.326
26/05/2019,20:00,3.355
26/05/2019,21:00,3.223
26/05/2019,22:00,2.974
26/05/2019,23:00,2.673
27/05/2019,0:00,2.4
27/05/2019,1:00,2.238
27/05/2019,2:00,2.24
27/05/2019,3:00,2.393
27/05/2019,4:00,2.635
27/05/2019,5:00,2.889
27/05/2019,6:00,3.085
27/05/2019,7:00,3.163
27/05/2019,8:00,3.079
27/05/2019,9:00,2.837
27/05/2019,10:00,2.493
27/05/2019,11:00,2.126
27/05/2019,12:00,1.813
27/05/2019,13:00,1.621
27/05/2019,14:00,1.601
27/05/2019,15:00,1.767
27/05/2019,16:00,2.09
27/05/2019,17:00,2.502
27/05/2019,18:00,2.921
27/05/2019,19:00,3.263
27/05/2019,20:00,3.454
27/05/2019,21:00,3.457
27/05/2019,22:00,3.28
27/05/2019,23:00,2.969
28/05/2019,0:00,2.602
28/05/2019,1:00,2.273
28/05/2019,2:00,2.077
28/05/2019,3:00,2.065
28/05/2019,4:00,2.222
28/05/2019,5:00,2.485
28/05/2019,6:00,2.776
28/05/2019,7:00,3.02
28/05/2019,8:00,3.141
28/05/2019,9:00,3.09
28/05/2019,10:00,2.87
28/05/2019,11:00,2.539
28/05/2019,12:00,2.179
28/05/2019,13:00,1.871
28/05/2019,14:00,1.688
28/05/2019,15:00,1.688
28/05/2019,16:00,1.887
28/05/2019,17:00,2.251
28/05/2019,18:00,2.702
28/05/2019,19:00,3.148
28/05/2019,20:00,3.49
28/05/2019,21:00,3.646
28/05/2019,22:00,3.577
28/05/2019,23:00,3.301
29/05/2019,0:00,2.884
29/05/2019,1:00,2.427
29/05/2019,2:00,2.043
29/05/2019,3:00,1.833
29/05/2019,4:00,1.845
29/05/2019,5:00,2.054
29/05/2019,6:00,2.386
29/05/2019,7:00,2.752
29/05/2019,8:00,3.059
29/05/2019,9:00,3.217
29/05/2019,10:00,3.17
29/05/2019,11:00,2.932
29/05/2019,12:00,2.572
29/05/2019,13:00,2.187
29/05/2019,14:00,1.869
29/05/2019,15:00,1.704
29/05/2019,16:00,1.752
29/05/2019,17:00,2.025
29/05/2019,18:00,2.468
29/05/2019,19:00,2.983
29/05/2019,20:00,3.456
29/05/2019,21:00,3.773
29/05/2019,22:00,3.848
29/05/2019,23:00,3.655
30/05/2019,0:00,3.236
30/05/2019,1:00,2.688
30/05/2019,2:00,2.14
30/05/2019,3:00,1.723
30/05/2019,4:00,1.539
30/05/2019,5:00,1.623
30/05/2019,6:00,1.93
30/05/2019,7:00,2.368
30/05/2019,8:00,2.829
30/05/2019,9:00,3.194
30/05/2019,10:00,3.362
30/05/2019,11:00,3.281
30/05/2019,12:00,2.983
30/05/2019,13:00,2.565
30/05/2019,14:00,2.139
30/05/2019,15:00,1.818
30/05/2019,16:00,1.697
30/05/2019,17:00,1.832
30/05/2019,18:00,2.214
30/05/2019,19:00,2.758
30/05/2019,20:00,3.337
30/05/2019,21:00,3.812
30/05/2019,22:00,4.059
30/05/2019,23:00,4.002
31/05/2019,0:00,3.64
31/05/2019,1:00,3.053
31/05/2019,2:00,2.375
31/05/2019,3:00,1.759
31/05/2019,4:00,1.348
31/05/2019,5:00,1.237
31/05/2019,6:00,1.437
31/05/2019,7:00,1.878
31/05/2019,8:00,2.444
31/05/2019,9:00,2.996
31/05/2019,10:00,3.395
31/05/2019,11:00,3.534
31/05/2019,12:00,3.379
31/05/2019,13:00,2.994
31/05/2019,14:00,2.503
31/05/2019,15:00,2.045
31/05/2019,16:00,1.746
31/05/2019,17:00,1.704
31/05/2019,18:00,1.961
31/05/2019,19:00,2.471
31/05/2019,20:00,3.114
31/05/2019,21:00,3.73
31/05/2019,22:00,4.162
31/05/2019,23:00,4.29
01/06/2019,0:00,4.058
01/06/2019,1:00,3.506
01/06/2019,2:00,2.753
01/06/2019,3:00,1.968
01/06/2019,4:00,1.325
01/06/2019,5:00,0.967
01/06/2019,6:00,0.971
01/06/2019,7:00,1.32
01/06/2019,8:00,1.913
01/06/2019,9:00,2.602
01/06/2019,10:00,3.221
01/06/2019,11:00,3.616
01/06/2019,12:00,3.686
01/06/2019,13:00,3.428
01/06/2019,14:00,2.945
01/06/2019,15:00,2.393
01/06/2019,16:00,1.929
01/06/2019,17:00,1.688
01/06/2019,18:00,1.758
01/06/2019,19:00,2.153
01/06/2019,20:00,2.788
01/06/2019,21:00,3.501
01/06/2019,22:00,4.11
01/06/2019,23:00,4.451
02/06/2019,0:00,4.419
02/06/2019,1:00,3.994
02/06/2019,2:00,3.255
02/06/2019,3:00,2.365
02/06/2019,4:00,1.517
02/06/2019,5:00,0.895
02/06/2019,6:00,0.632
02/06/2019,7:00,0.78
02/06/2019,8:00,1.291
02/06/2019,9:00,2.028
02/06/2019,10:00,2.813
02/06/2019,11:00,3.457
02/06/2019,12:00,3.804
02/06/2019,13:00,3.775
02/06/2019,14:00,3.407
02/06/2019,15:00,2.84
02/06/2019,16:00,2.255
02/06/2019,17:00,1.822
02/06/2019,18:00,1.671
02/06/2019,19:00,1.871
02/06/2019,20:00,2.399
02/06/2019,21:00,3.128
02/06/2019,22:00,3.867
02/06/2019,23:00,4.419
03/06/2019,0:00,4.632
03/06/2019,1:00,4.424
03/06/2019,2:00,3.814
03/06/2019,3:00,2.923
03/06/2019,4:00,1.943
03/06/2019,5:00,1.085
03/06/2019,6:00,0.529
03/06/2019,7:00,0.391
03/06/2019,8:00,0.694
03/06/2019,9:00,1.353
03/06/2019,10:00,2.201
03/06/2019,11:00,3.035
03/06/2019,12:00,3.657
03/06/2019,13:00,3.921
03/06/2019,14:00,3.781
03/06/2019,15:00,3.316
03/06/2019,16:00,2.697
03/06/2019,17:00,2.12
03/06/2019,18:00,1.752
03/06/2019,19:00,1.708
03/06/2019,20:00,2.033
03/06/2019,21:00,2.665
03/06/2019,22:00,3.443
03/06/2019,23:00,4.158
04/06/2019,0:00,4.616
04/06/2019,1:00,4.683
04/06/2019,2:00,4.31
04/06/2019,3:00,3.551
04/06/2019,4:00,2.56
04/06/2019,5:00,1.551
04/06/2019,6:00,0.733
04/06/2019,7:00,0.277
04/06/2019,8:00,0.274
04/06/2019,9:00,0.717
04/06/2019,10:00,1.489
04/06/2019,11:00,2.398
04/06/2019,12:00,3.228
04/06/2019,13:00,3.784
04/06/2019,14:00,3.946
04/06/2019,15:00,3.705
04/06/2019,16:00,3.176
04/06/2019,17:00,2.548
04/06/2019,18:00,2.016
04/06/2019,19:00,1.732
04/06/2019,20:00,1.794
04/06/2019,21:00,2.216
04/06/2019,22:00,2.907
04/06/2019,23:00,3.683
05/06/2019,0:00,4.332
05/06/2019,1:00,4.676
05/06/2019,2:00,4.607
05/06/2019,3:00,4.104
05/06/2019,4:00,3.252
05/06/2019,5:00,2.225
05/06/2019,6:00,1.242
05/06/2019,7:00,0.505
05/06/2019,8:00,0.164
05/06/2019,9:00,0.286
05/06/2019,10:00,0.834
05/06/2019,11:00,1.668
05/06/2019,12:00,2.583
05/06/2019,13:00,3.361
05/06/2019,14:00,3.827
05/06/2019,15:00,3.891
05/06/2019,16:00,3.578
05/06/2019,17:00,3.027
05/06/2019,18:00,2.428
05/06/2019,19:00,1.961
05/06/2019,20:00,1.761
05/06/2019,21:00,1.904
05/06/2019,22:00,2.382
05/06/2019,23:00,3.081
06/06/2019,0:00,3.811
06/06/2019,1:00,4.371
06/06/2019,2:00,4.605
06/06/2019,3:00,4.431
06/06/2019,4:00,3.851
06/06/2019,5:00,2.967
06/06/2019,6:00,1.963
06/06/2019,7:00,1.051
06/06/2019,8:00,0.417
06/06/2019,9:00,0.188
06/06/2019,10:00,0.407
06/06/2019,11:00,1.016
06/06/2019,12:00,1.859
06/06/2019,13:00,2.731
06/06/2019,14:00,3.429
06/06/2019,15:00,3.802
06/06/2019,16:00,3.791
06/06/2019,17:00,3.446
06/06/2019,18:00,2.911
06/06/2019,19:00,2.363
06/06/2019,20:00,1.96
06/06/2019,21:00,1.821
06/06/2019,22:00,2.006
06/06/2019,23:00,2.491
07/06/2019,0:00,3.154
07/06/2019,1:00,3.81
07/06/2019,2:00,4.28
07/06/2019,3:00,4.429
07/06/2019,4:00,4.195
07/06/2019,5:00,3.595
07/06/2019,6:00,2.738
07/06/2019,7:00,1.804
07/06/2019,8:00,0.99
07/06/2019,9:00,0.462
07/06/2019,10:00,0.324
07/06/2019,11:00,0.602
07/06/2019,12:00,1.225
07/06/2019,13:00,2.034
07/06/2019,14:00,2.836
07/06/2019,15:00,3.45
07/06/2019,16:00,3.75
07/06/2019,17:00,3.698
07/06/2019,18:00,3.356
07/06/2019,19:00,2.857
07/06/2019,20:00,2.357
07/06/2019,21:00,1.997
07/06/2019,22:00,1.88
07/06/2019,23:00,2.061
08/06/2019,0:00,2.511
08/06/2019,1:00,3.109
08/06/2019,2:00,3.687
08/06/2019,3:00,4.084
08/06/2019,4:00,4.189
08/06/2019,5:00,3.946
08/06/2019,6:00,3.378
08/06/2019,7:00,2.592
08/06/2019,8:00,1.755
08/06/2019,9:00,1.045
08/06/2019,10:00,0.608
08/06/2019,11:00,0.532
08/06/2019,12:00,0.832
08/06/2019,13:00,1.433
08/06/2019,14:00,2.187
08/06/2019,15:00,2.917
08/06/2019,16:00,3.463
08/06/2019,17:00,3.721
08/06/2019,18:00,3.661
08/06/2019,19:00,3.34
08/06/2019,20:00,2.873
08/06/2019,21:00,2.397
08/06/2019,22:00,2.037
08/06/2019,23:00,1.899
09/06/2019,0:00,2.036
09/06/2019,1:00,2.424
09/06/2019,2:00,2.95
09/06/2019,3:00,3.464
09/06/2019,4:00,3.824
09/06/2019,5:00,3.93
09/06/2019,6:00,3.727
09/06/2019,7:00,3.231
09/06/2019,8:00,2.54
09/06/2019,9:00,1.807
09/06/2019,10:00,1.19
09/06/2019,11:00,0.818
09/06/2019,12:00,0.771
09/06/2019,13:00,1.063
09/06/2019,14:00,1.627
09/06/2019,15:00,2.327
09/06/2019,16:00,3.003
09/06/2019,17:00,3.513
09/06/2019,18:00,3.759
09/06/2019,19:00,3.707
09/06/2019,20:00,3.402
09/06/2019,21:00,2.94
09/06/2019,22:00,2.445
09/06/2019,23:00,2.042
10/06/2019,0:00,1.844
10/06/2019,1:00,1.913
10/06/2019,2:00,2.232
10/06/2019,3:00,2.699
10/06/2019,4:00,3.181
10/06/2019,5:00,3.548
10/06/2019,6:00,3.7
10/06/2019,7:00,3.572
10/06/2019,8:00,3.171
10/06/2019,9:00,2.58
10/06/2019,10:00,1.938
10/06/2019,11:00,1.387
10/06/2019,12:00,1.049
10/06/2019,13:00,1.005
10/06/2019,14:00,1.278
10/06/2019,15:00,1.808
10/06/2019,16:00,2.474
10/06/2019,17:00,3.127
10/06/2019,18:00,3.63
10/06/2019,19:00,3.881
10/06/2019,20:00,3.833
10/06/2019,21:00,3.516
10/06/2019,22:00,3.017
10/06/2019,23:00,2.459
11/06/2019,0:00,1.977
11/06/2019,1:00,1.697
11/06/2019,2:00,1.694
11/06/2019,3:00,1.957
11/06/2019,4:00,2.397
11/06/2019,5:00,2.888
11/06/2019,6:00,3.306
11/06/2019,7:00,3.538
11/06/2019,8:00,3.505
11/06/2019,9:00,3.199
11/06/2019,10:00,2.692
11/06/2019,11:00,2.113
11/06/2019,12:00,1.596
11/06/2019,13:00,1.265
11/06/2019,14:00,1.212
11/06/2019,15:00,1.469
11/06/2019,16:00,1.986
11/06/2019,17:00,2.649
11/06/2019,18:00,3.309
11/06/2019,19:00,3.822
11/06/2019,20:00,4.074
11/06/2019,21:00,4.007
11/06/2019,22:00,3.64
11/06/2019,23:00,3.061
12/06/2019,0:00,2.405
12/06/2019,1:00,1.825
12/06/2019,2:00,1.463
12/06/2019,3:00,1.404
12/06/2019,4:00,1.643
12/06/2019,5:00,2.095
12/06/2019,6:00,2.639
12/06/2019,7:00,3.141
12/06/2019,8:00,3.471
12/06/2019,9:00,3.53
12/06/2019,10:00,3.298
12/06/2019,11:00,2.845
12/06/2019,12:00,2.292
12/06/2019,13:00,1.779
12/06/2019,14:00,1.439
12/06/2019,15:00,1.379
12/06/2019,16:00,1.639
12/06/2019,17:00,2.173
12/06/2019,18:00,2.861
12/06/2019,19:00,3.545
12/06/2019,20:00,4.069
12/06/2019,21:00,4.302
12/06/2019,22:00,4.179
12/06/2019,23:00,3.723
13/06/2019,0:00,3.034
13/06/2019,1:00,2.265
13/06/2019,2:00,1.593
13/06/2019,3:00,1.171
13/06/2019,4:00,1.089
13/06/2019,5:00,1.344
13/06/2019,6:00,1.85
13/06/2019,7:00,2.479
13/06/2019,8:00,3.082
13/06/2019,9:00,3.502
13/06/2019,10:00,3.628
13/06/2019,11:00,3.436
13/06/2019,12:00,2.995
13/06/2019,13:00,2.435
13/06/2019,14:00,1.906
13/06/2019,15:00,1.557
13/06/2019,16:00,1.507
13/06/2019,17:00,1.798
13/06/2019,18:00,2.376
13/06/2019,19:00,3.106
13/06/2019,20:00,3.815
13/06/2019,21:00,4.33
13/06/2019,22:00,4.512
13/06/2019,23:00,4.298
14/06/2019,0:00,3.726
14/06/2019,1:00,2.917
14/06/2019,2:00,2.047
14/06/2019,3:00,1.309
14/06/2019,4:00,0.864
14/06/2019,5:00,0.803
14/06/2019,6:00,1.115
14/06/2019,7:00,1.707
14/06/2019,8:00,2.437
14/06/2019,9:00,3.131
14/06/2019,10:00,3.614
14/06/2019,11:00,3.764
14/06/2019,12:00,3.565
14/06/2019,13:00,3.1
14/06/2019,14:00,2.511
14/06/2019,15:00,1.964
14/06/2019,16:00,1.622
14/06/2019,17:00,1.609
14/06/2019,18:00,1.959
14/06/2019,19:00,2.596
14/06/2019,20:00,3.367
14/06/2019,21:00,4.082
14/06/2019,22:00,4.557
14/06/2019,23:00,4.653
15/06/2019,0:00,4.324
15/06/2019,1:00,3.627
15/06/2019,2:00,2.712
15/06/2019,3:00,1.773
15/06/2019,4:00,1.013
15/06/2019,5:00,0.594
15/06/2019,6:00,0.596
15/06/2019,7:00,0.998
15/06/2019,8:00,1.692
15/06/2019,9:00,2.515
15/06/2019,10:00,3.268
15/06/2019,11:00,3.764
15/06/2019,12:00,3.889
15/06/2019,13:00,3.643
15/06/2019,14:00,3.13
15/06/2019,15:00,2.51
15/06/2019,16:00,1.96
15/06/2019,17:00,1.654
15/06/2019,18:00,1.707
15/06/2019,19:00,2.132
15/06/2019,20:00,2.829
15/06/2019,21:00,3.623
15/06/2019,22:00,4.311
15/06/2019,23:00,4.708
16/06/2019,0:00,4.691
16/06/2019,1:00,4.234
16/06/2019,2:00,3.427
16/06/2019,3:00,2.439
16/06/2019,4:00,1.478
16/06/2019,5:00,0.747
16/06/2019,6:00,0.401
16/06/2019,7:00,0.504
16/06/2019,8:00,1.014
16/06/2019,9:00,1.803
16/06/2019,10:00,2.686
16/06/2019,11:00,3.447
16/06/2019,12:00,3.903
16/06/2019,13:00,3.957
16/06/2019,14:00,3.639
16/06/2019,15:00,3.076
16/06/2019,16:00,2.441
16/06/2019,17:00,1.92
16/06/2019,18:00,1.682
16/06/2019,19:00,1.823
16/06/2019,20:00,2.326
16/06/2019,21:00,3.064
16/06/2019,22:00,3.846
16/06/2019,23:00,4.467
17/06/2019,0:00,4.754
17/06/2019,1:00,4.605
17/06/2019,2:00,4.029
17/06/2019,3:00,3.14
17/06/2019,4:00,2.126
17/06/2019,5:00,1.197
17/06/2019,6:00,0.548
17/06/2019,7:00,0.316
17/06/2019,8:00,0.54
17/06/2019,9:00,1.156
17/06/2019,10:00,2.012
17/06/2019,11:00,2.905
17/06/2019,12:00,3.618
17/06/2019,13:00,3.983
17/06/2019,14:00,3.938
17/06/2019,15:00,3.546
17/06/2019,16:00,2.951
17/06/2019,17:00,2.335
17/06/2019,18:00,1.879
17/06/2019,19:00,1.735
17/06/2019,20:00,1.971
17/06/2019,21:00,2.538
17/06/2019,22:00,3.284
17/06/2019,23:00,4.012
18/06/2019,0:00,4.528
18/06/2019,1:00,4.681
18/06/2019,2:00,4.401
18/06/2019,3:00,3.727
18/06/2019,4:00,2.798
18/06/2019,5:00,1.81
18/06/2019,6:00,0.965
18/06/2019,7:00,0.442
18/06/2019,8:00,0.349
18/06/2019,9:00,0.698
18/06/2019,10:00,1.396
18/06/2019,11:00,2.274
18/06/2019,12:00,3.121
18/06/2019,13:00,3.734
18/06/2019,14:00,3.977
18/06/2019,15:00,3.829
18/06/2019,16:00,3.381
18/06/2019,17:00,2.789
18/06/2019,18:00,2.229
18/06/2019,19:00,1.867
18/06/2019,20:00,1.831
18/06/2019,21:00,2.153
18/06/2019,22:00,2.753
18/06/2019,23:00,3.466
19/06/2019,0:00,4.1
19/06/2019,1:00,4.484
19/06/2019,2:00,4.495
19/06/2019,3:00,4.098
19/06/2019,4:00,3.362
19/06/2019,5:00,2.442
19/06/2019,6:00,1.53
19/06/2019,7:00,0.814
19/06/2019,8:00,0.444
19/06/2019,9:00,0.496
19/06/2019,10:00,0.952
19/06/2019,11:00,1.694
19/06/2019,12:00,2.541
19/06/2019,13:00,3.292
19/06/2019,14:00,3.772
19/06/2019,15:00,3.886
19/06/2019,16:00,3.652
19/06/2019,17:00,3.181
19/06/2019,18:00,2.629
19/06/2019,19:00,2.154
19/06/2019,20:00,1.901
19/06/2019,21:00,1.966
19/06/2019,22:00,2.349
19/06/2019,23:00,2.944
20/06/2019,0:00,3.586
20/06/2019,1:00,4.098
20/06/2019,2:00,4.338
20/06/2019,3:00,4.217
20/06/2019,4:00,3.733
20/06/2019,5:00,2.978
20/06/2019,6:00,2.115
20/06/2019,7:00,1.323
20/06/2019,8:00,0.764
20/06/2019,9:00,0.555
20/06/2019,10:00,0.74
20/06/2019,11:00,1.267
20/06/2019,12:00,2.005
20/06/2019,13:00,2.774
20/06/2019,14:00,3.395
20/06/2019,15:00,3.732
20/06/2019,16:00,3.733
20/06/2019,17:00,3.446
20/06/2019,18:00,2.988
20/06/2019,19:00,2.501
20/06/2019,20:00,2.124
20/06/2019,21:00,1.976
20/06/2019,22:00,2.12
20/06/2019,23:00,2.528
21/06/2019,0:00,3.083
21/06/2019,1:00,3.624
21/06/2019,2:00,4.004
21/06/2019,3:00,4.109
21/06/2019,4:00,3.883
21/06/2019,5:00,3.352
21/06/2019,6:00,2.625
21/06/2019,7:00,1.86
21/06/2019,8:00,1.215
21/06/2019,9:00,0.822
21/06/2019,10:00,0.762
21/06/2019,11:00,1.048
21/06/2019,12:00,1.605
21/06/2019,13:00,2.295
21/06/2019,14:00,2.954
21/06/2019,15:00,3.436
21/06/2019,16:00,3.644
21/06/2019,17:00,3.561
21/06/2019,18:00,3.253
21/06/2019,19:00,2.833
21/06/2019,20:00,2.421
21/06/2019,21:00,2.135
21/06/2019,22:00,2.068
21/06/2019,23:00,2.259
22/06/2019,0:00,2.658
22/06/2019,1:00,3.144
22/06/2019,2:00,3.576
22/06/2019,3:00,3.832
22/06/2019,4:00,3.828
22/06/2019,5:00,3.536
22/06/2019,6:00,3.003
22/06/2019,7:00,2.344
22/06/2019,8:00,1.704
22/06/2019,9:00,1.215
22/06/2019,10:00,0.975
22/06/2019,11:00,1.036
22/06/2019,12:00,1.383
22/06/2019,13:00,1.93
22/06/2019,14:00,2.543
22/06/2019,15:00,3.084
22/06/2019,16:00,3.439
22/06/2019,17:00,3.547
22/06/2019,18:00,3.414
22/06/2019,19:00,3.109
22/06/2019,20:00,2.732
22/06/2019,21:00,2.384
22/06/2019,22:00,2.164
22/06/2019,23:00,2.146
23/06/2019,0:00,2.35
23/06/2019,1:00,2.713
23/06/2019,2:00,3.121
23/06/2019,3:00,3.452
23/06/2019,4:00,3.61
23/06/2019,5:00,3.537
23/06/2019,6:00,3.223
23/06/2019,7:00,2.727
23/06/2019,8:00,2.162
23/06/2019,9:00,1.655
23/06/2019,10:00,1.309
23/06/2019,11:00,1.194
23/06/2019,12:00,1.337
23/06/2019,13:00,1.708
23/06/2019,14:00,2.218
23/06/2019,15:00,2.748
23/06/2019,16:00,3.184
23/06/2019,17:00,3.442
23/06/2019,18:00,3.483
23/06/2019,19:00,3.324
23/06/2019,20:00,3.027
23/06/2019,21:00,2.678
23/06/2019,22:00,2.367
23/06/2019,23:00,2.18
24/06/2019,0:00,2.178
24/06/2019,1:00,2.369
24/06/2019,2:00,2.687
24/06/2019,3:00,3.024
24/06/2019,4:00,3.28
24/06/2019,5:00,3.381
24/06/2019,6:00,3.282
24/06/2019,7:00,2.985
24/06/2019,8:00,2.552
24/06/2019,9:00,2.089
24/06/2019,10:00,1.7
24/06/2019,11:00,1.467
24/06/2019,12:00,1.438
24/06/2019,13:00,1.627
24/06/2019,14:00,1.998
24/06/2019,15:00,2.465
24/06/2019,16:00,2.926
24/06/2019,17:00,3.286
24/06/2019,18:00,3.48
24/06/2019,19:00,3.479
24/06/2019,20:00,3.298
24/06/2019,21:00,2.994
24/06/2019,22:00,2.646
24/06/2019,23:00,2.336
25/06/2019,0:00,2.149
25/06/2019,1:00,2.141
25/06/2019,2:00,2.309
25/06/2019,3:00,2.588
25/06/2019,4:00,2.881
25/06/2019,5:00,3.103
25/06/2019,6:00,3.19
25/06/2019,7:00,3.104
25/06/2019,8:00,2.848
25/06/2019,9:00,2.484
25/06/2019,10:00,2.108
25/06/2019,11:00,1.807
